,home_team,home_score,pitcher_home,hitter_home,away_team,away_score,pitcher_away,hitter_away
701,KIA,6,임기영,"김선빈, 버나디나, 최형우, 이범호, 김주찬, 나지완, 안치홍, 김민식, 서동욱",SAMSUNG,5,황수범,"박해민, 김성훈, 이승엽, 이원석, 구자욱, 러프, 안주형, 김민수, 이현동"
702,SK,2,다이아몬드,"노수광, 나주환, 최정, 정의윤, 로맥, 김동엽, 최항, 김성현, 박정권",NEXEN,1,밴헤켄,"서건창, 초이스, 이정후, 김하성, 장영석, 김민성, 허정협, 박동원, 고종욱"
703,KT,5,박세진,"하준호, 정현, 로하스, 윤석민, 이해창, 장성우, 유한준, 박경수, 오태곤",LOTTE,7,송승준,"전준우, 강민호, 손아섭, 최준석, 문규현, 이대호, 박헌도, 번즈, 신본기"
704,HANHWA,5,배영수,"오선진, 이동훈, 송광민, 최진행, 이성열, 로사리오, 김원석, 최재훈, 최윤석",NC,11,구창모,"박민우, 김준완, 나성범, 스크럭스, 권희동, 이호준, 손시헌, 지석훈, 도태훈"
705,LG,1,차우찬,"정성훈, 채은성, 문선재, 김재율, 유강남, 오지환, 강승호, 양석환, 이형종",DOOSAN,5,함덕주,"류지혁, 오재일, 허경민, 정진호, 민병헌, 김재환, 양의지, 오재원, 박세혁"
706,KIA,6,헥터,"김주찬, 최형우, 안치홍, 나지완, 김호령, 김선빈, 버나디나, 최원준, 서동욱",SAMSUNG,9,우규민,"박해민, 구자욱, 러프, 강한울, 이원석, 배영섭, 권정웅, 김성훈, 이승엽"
707,SK,17,켈리,"최항, 노수광, 최정, 로맥, 김동엽, 김성현, 나주환, 정의윤, 이성우",NEXEN,8,김성민,"김하성, 고종욱, 이정후, 서건창, 초이스, 장영석, 이택근, 김민성, 박동원"
708,SAMSUNG,2,정인욱,"박해민, 강한울, 구자욱, 러프, 이승엽, 이원석, 배영섭, 김성훈, 권정웅",HANHWA,6,오간도,"오선진, 송광민, 로사리오, 이성열, 최재훈, 김원석, 양성우, 최진행, 하주석"
709,SK,2,문승원,"노수광, 최항, 최정, 로맥, 정의윤, 김동엽, 김성현, 이대수, 이성우",KIA,6,팻딘,"김주찬, 김선빈, 버나디나, 나지완, 이범호, 김민식, 최형우, 안치홍, 최원준"
710,NEXEN,2,브리검,"이정후, 초이스, 김하성, 장영석, 고종욱, 김민성, 서건창, 김웅빈, 주효상",KT,3,로치,"박경수, 로하스, 윤석민, 유한준, 이해창, 김동욱, 오태곤, 하준호, 박기혁"
711,LG,1,소사,"문선재, 박용택, 이형종, 김재율, 강승호, 유강남, 안익훈, 채은성, 양석환",LOTTE,2,레일리,"손아섭, 최준석, 이대호, 번즈, 전준우, 강민호, 박헌도, 문규현, 김동한"
712,NC,13,이재학,"나성범, 손시헌, 지석훈, 모창민, 이호준, 이종욱, 스크럭스, 김태군, 김준완",DOOSAN,14,니퍼트,"민병헌, 양의지, 박세혁, 류지혁, 박건우, 오재일, 오재원, 허경민, 김재환"
713,SAMSUNG,13,윤성환,"구자욱, 러프, 이원석, 박해민, 강한울, 이승엽, 배영섭, 김성훈, 최경철",HANHWA,5,비야누에바,"최진행, 하주석, 이동훈, 최윤석, 김원석, 송광민, 이성열, 오선진, 최재훈"
714,SK,15,윤희상,"노수광, 최정, 정의윤, 김동엽, 나주환, 로맥, 김강민, 김성현, 이재원",KIA,10,양현종,"버나디나, 최형우, 안치홍, 서동욱, 김주찬, 이범호, 김민식, 최원준, 김선빈"
715,NEXEN,8,신재영,"서건창, 채태인, 장영석, 고종욱, 박정음, 이정후, 이택근, 김하성, 박동원",KT,0,류희운,"하준호, 로하스, 이진영, 윤석민, 박경수, 남태혁, 장성우, 정현, 오태곤"
716,LG,3,허프,"안익훈, 김재율, 오지환, 이형종, 유강남, 손주인, 문선재, 박용택, 정성훈",LOTTE,1,박세웅,"전준우, 손아섭, 최준석, 이대호, 강민호, 박헌도, 번즈, 문규현, 신본기"
717,NC,3,장현식,"박민우, 스크럭스, 나성범, 김성욱, 권희동, 도태훈, 김종민, 모창민, 이호준",DOOSAN,13,유희관,"오재일, 허경민, 박건우, 김재환, 박세혁, 서예일, 조수행, 에반스, 민병헌"
718,LOTTE,2,김원중,"전준우, 김문호, 손아섭, 이대호, 최준석, 번즈, 문규현, 신본기, 나종덕",KIA,11,이민우,"최원준, 버나디나, 최형우, 김선빈, 안치홍, 나지완, 이범호, 서동욱, 김민식"
719,KT,12,피어밴드,"하준호, 로하스, 박경수, 윤석민, 유한준, 장성우, 정현, 김동욱, 오태곤",LG,11,류제국,"문선재, 안익훈, 박용택, 김재율, 양석환, 오지환, 이형종, 최재원, 유강남"
720,DOOSAN,6,보우덴,"박건우, 오재일, 박세혁, 김재환, 민병헌, 류지혁, 에반스, 허경민, 오재원",SK,8,박종훈,"최정, 박정권, 김성현, 노수광, 최항, 로맥, 정의윤, 정진기, 이재원"
721,NC,11,최금강,"나성범, 김성욱, 스크럭스, 모창민, 박석민, 손시헌, 김태군, 권희동, 박민우",SAMSUNG,11,페트릭,"구자욱, 러프, 이원석, 이승엽, 박해민, 김성훈, 강한울, 김상수, 김헌곤"
722,HANHWA,10,안영명,"이동훈, 로사리오, 하주석, 송광민, 이성열, 정범모, 오선진, 양성우, 김원석",NEXEN,2,한현희,"이정후, 박정음, 김하성, 채태인, 김민성, 서건창, 허정협, 박동원, 장영석"
723,LOTTE,4,린드블럼,"전준우, 손아섭, 번즈, 문규현, 정훈, 이대호, 강민호, 김문호, 황진수",KIA,3,임기영,"최원준, 서동욱, 버나디나, 최형우, 안치홍, 이범호, 김민식, 고장혁, 나지완"
724,KT,5,정성곤,"윤석민, 이해창, 하준호, 로하스, 정현, 김진곤, 박경수, 김동욱, 이진영",LG,4,임찬규,"안익훈, 김재율, 최재원, 유강남, 박용택, 손주인, 문선재, 이형종, 채은성"
725,DOOSAN,0,장원준,"허경민, 민병헌, 박건우, 김재환, 오재일, 에반스, 박세혁, 최주환, 류지혁",SK,5,다이아몬드,"김강민, 노수광, 정의윤, 로맥, 최항, 최정, 김동엽, 이성우, 김성현"
726,NC,3,맨쉽,"김성욱, 나성범, 권희동, 스크럭스, 박석민, 신진호, 박민우, 이상호, 이호준",SAMSUNG,11,백정현,"박해민, 배영섭, 강한울, 러프, 이원석, 최원제, 김상수, 김민수, 구자욱"
727,HANHWA,6,윤규진,"송광민, 양성우, 이성열, 김원석, 하주석, 정범모, 이동훈, 오선진, 이용규",NEXEN,4,밴헤켄,"서건창, 이정후, 초이스, 김하성, 장영석, 채태인, 박정음, 박동원, 허정협"
728,LG,1,차우찬,"안익훈, 김재율, 정성훈, 최민창, 박용택, 이형종, 유강남, 최재원, 오지환",HANHWA,3,김재영,"오선진, 양성우, 송광민, 로사리오, 김회성, 김원석, 하주석, 이동훈, 최재훈"
729,KIA,17,헥터,"버나디나, 김선빈, 김주찬, 나지완, 안치홍, 이범호, 김호령, 한승택, 최형우",KT,3,박세진,"하준호, 오태곤, 정현, 로하스, 윤석민, 이진영, 박경수, 이재근, 장성우"
730,SAMSUNG,5,황수범,"박해민, 구자욱, 러프, 배영섭, 최원제, 강한울, 이원석, 김상수, 권정웅",DOOSAN,9,고원준,"최주환, 박건우, 에반스, 박세혁, 허경민, 민병헌, 김재환, 오재일, 류지혁"
731,LOTTE,6,송승준,"전준우, 김문호, 이대호, 번즈, 손아섭, 황진수, 강민호, 신본기, 문규현",SK,1,켈리,"노수광, 최항, 최정, 정의윤, 박정권, 이대수, 로맥, 정진기, 조용호"
732,NC,15,구창모,"김성욱, 스크럭스, 이상호, 나성범, 모창민, 박석민, 손시헌, 권희동, 김태군",NEXEN,14,김성민,"이정후, 김하성, 장영석, 서건창, 허정협, 초이스, 김민성, 박정음, 이택근"
733,LG,8,소사,"양석환, 강승호, 문선재, 최민창, 박용택, 김재율, 채은성, 유강남, 오지환",HANHWA,1,오간도,"송광민, 로사리오, 최진행, 오선진, 양성우, 이성열, 최재훈, 이동훈, 하주석"
734,KIA,4,팻딘,"김선빈, 최형우, 서동욱, 김주찬, 나지완, 이범호, 버나디나, 김호령, 최원준",KT,3,로치,"정현, 오태곤, 로하스, 윤석민, 유한준, 이해창, 박경수, 하준호, 남태혁"
735,SAMSUNG,8,정인욱,"러프, 이승엽, 김성훈, 배영섭, 강한울, 박해민, 김헌곤, 이원석, 구자욱",DOOSAN,21,니퍼트,"최주환, 박건우, 에반스, 허경민, 양의지, 민병헌, 김재환, 오재일, 류지혁"
736,LOTTE,9,레일리,"전준우, 손아섭, 이대호, 김문호, 번즈, 강민호, 문규현, 황진수, 정훈",SK,5,문승원,"이대수, 김동엽, 정의윤, 로맥, 김강민, 이재원, 노수광, 최승준, 김성현"
737,NC,6,이재학,"김성욱, 스크럭스, 박민우, 모창민, 권희동, 나성범, 박석민, 이상호, 강진성",NEXEN,14,브리검,"이정후, 서건창, 김하성, 허정협, 임병욱, 초이스, 장영석, 주효상, 김웅빈"
738,LG,7,허프,"박용택, 유강남, 안익훈, 최민창, 김재율, 강승호, 양석환, 오지환, 문선재",KT,15,류희운,"하준호, 로하스, 정현, 윤석민, 박경수, 유한준, 이해창, 남태혁, 장성우"
739,LOTTE,3,김원중,"손아섭, 정훈, 이대호, 박헌도, 전준우, 번즈, 강민호, 문규현, 황진수",DOOSAN,8,유희관,"민병헌, 김재환, 오재일, 최주환, 에반스, 허경민, 류지혁, 정진호, 양의지"
740,KIA,4,양현종,"김주찬, 최형우, 나지완, 이범호, 김선빈, 최원준, 서동욱, 김민식, 김호령",SK,7,박종훈,"노수광, 정의윤, 이대수, 최정, 로맥, 김강민, 김성현, 김동엽, 이재원"
741,LG,1,김대현,"안익훈, 박용택, 정성훈, 이형종, 오지환, 강승호, 유강남, 최재원, 최민창",HANHWA,2,배영수,"오선진, 양성우, 송광민, 하주석, 이동훈, 로사리오, 이성열, 김회성, 정범모"
742,NC,2,장현식,"김성욱, 나성범, 스크럭스, 모창민, 박석민, 손시헌, 박민우, 권희동, 김태군",DOOSAN,3,보우덴,"허경민, 오재일, 에반스, 양의지, 민병헌, 국해성, 최주환, 김재환, 류지혁"
743,KIA,3,이민우,"김선빈, 김주찬, 안치홍, 이범호, 버나디나, 김주형, 나지완, 김호령, 최형우",SK,4,다이아몬드,"노수광, 최정, 정의윤, 로맥, 박정권, 이성우, 최항, 이대수, 조용호"
744,SAMSUNG,8,윤성환,"박해민, 구자욱, 강한울, 러프, 이승엽, 이원석, 김상수, 배영섭, 김헌곤",LG,4,임찬규,"안익훈, 정성훈, 박용택, 이형종, 채은성, 손주인, 김재율, 오지환, 강승호"
745,KT,3,정성곤,"정현, 하준호, 로하스, 윤석민, 유한준, 박경수, 장성우, 오태곤, 남태혁",NEXEN,5,밴헤켄,"김하성, 이정후, 서건창, 초이스, 장영석, 고종욱, 김민성, 박동원, 허정협"
746,SAMSUNG,4,백정현,"이원석, 강한울, 러프, 조동찬, 김성훈, 박해민, 배영섭, 김헌곤, 김민수",LG,8,차우찬,"문선재, 박용택, 유강남, 강승호, 안익훈, 백승현, 최민창, 김재율, 양석환"
747,HANHWA,0,안영명,"오선진, 양성우, 송광민, 로사리오, 이성열, 최진행, 하주석, 최재훈, 이동훈",LOTTE,2,린드블럼,"전준우, 손아섭, 최준석, 이대호, 강민호, 김문호, 번즈, 문규현, 황진수"
748,KIA,0,헥터,"안치홍, 나지완, 이범호, 서동욱, 김선빈, 김주찬, 최형우, 김호령, 한승택",DOOSAN,6,장원준,"류지혁, 김재환, 민병헌, 박건우, 오재일, 양의지, 에반스, 오재원, 허경민"
749,KIA,8,임기영,"김선빈, 버나디나, 안치홍, 김주찬, 최형우, 나지완, 이범호, 김호령, 김민식",KT,3,심재민,"정현, 로하스, 윤석민, 하준호, 이진영, 박경수, 이해창, 김진곤, 오태곤"
750,NC,9,맨쉽,"박민우, 스크럭스, 권희동, 나성범, 손시헌, 신진호, 김준완, 박석민, 윤병호",LG,11,소사,"문선재, 안익훈, 박용택, 김재율, 유강남, 양석환, 강승호, 백승현, 최민창"
751,HANHWA,8,윤규진,"이동훈, 오선진, 송광민, 하주석, 김태균, 양성우, 로사리오, 이성열, 김회성",SAMSUNG,7,황수범,"김성훈, 강한울, 구자욱, 러프, 조동찬, 배영섭, 김헌곤, 최영진, 김민수"
752,LOTTE,7,레일리,"손아섭, 전준우, 김문호, 강민호, 문규현, 이대호, 번즈, 황진수, 박헌도",NEXEN,2,브리검,"서건창, 초이스, 김하성, 장영석, 김태완, 박정음, 허정협, 김민성, 박동원"
753,KIA,0,팻딘,"김선빈, 신종길, 버나디나, 최형우, 안치홍, 서동욱, 이범호, 김호령, 김민식",HANHWA,5,김재영,"오선진, 이동훈, 김회성, 최재훈, 정경운, 김태균, 최진행, 김원석, 최윤석"
754,DOOSAN,6,유희관,"민병헌, 최주환, 박건우, 오재원, 오재일, 양의지, 에반스, 김재환, 류지혁",KT,4,로치,"정현, 로하스, 윤석민, 오태곤, 이해창, 하준호, 김동욱, 박기혁, 오정복"
755,NC,4,해커,"김성욱, 나성범, 박민우, 스크럭스, 권희동, 박석민, 손시헌, 모창민, 김태군",LG,3,허프,"양석환, 유강남, 강승호, 문선재, 안익훈, 박용택, 김재율, 최민창, 이형종"
756,LOTTE,11,박세웅,"전준우, 손아섭, 이대호, 강민호, 번즈, 문규현, 최준석, 김문호, 정훈",HANHWA,8,김민우,"이동훈, 송광민, 김회성, 하주석, 이성열, 강상원, 김태균, 허도환, 최재훈"
757,KIA,6,양현종,"김선빈, 김주찬, 버나디나, 최형우, 안치홍, 이범호, 김민식, 나지완, 김호령",LG,0,김대현,"안익훈, 박용택, 김재율, 문선재, 양석환, 유강남, 이형종, 백승현, 강승호"
758,SAMSUNG,1,페트릭,"박해민, 구자욱, 러프, 조동찬, 김성훈, 강한울, 이원석, 김헌곤, 최영진",NC,11,장현식,"김성욱, 박민우, 스크럭스, 모창민, 손시헌, 김태군, 나성범, 권희동, 박석민"
759,KT,3,류희운,"정현, 하준호, 로하스, 박경수, 김동욱, 오태곤, 장성우, 이해창, 윤석민",DOOSAN,2,니퍼트,"박건우, 오재원, 양의지, 허경민, 김재환, 오재일, 에반스, 서예일, 민병헌"
760,HANHWA,4,비야누에바,"오선진, 송광민, 김태균, 최진행, 하주석, 양성우, 김회성, 최재훈, 이동훈",KIA,7,헥터,"김주찬, 김선빈, 버나디나, 최형우, 안치홍, 이범호, 나지완, 김민식, 김호령"
761,KT,6,정성곤,"정현, 로하스, 윤석민, 유한준, 오태곤, 김동욱, 박기혁, 장성우, 하준호",LG,15,차우찬,"박용택, 양석환, 문선재, 안익훈, 유강남, 이형종, 강승호, 김재율, 정성훈"
762,HANHWA,2,안영명,"오선진, 김태균, 정범모, 이동훈, 김회성, 최윤석, 정경운, 양성우, 김원석",KIA,7,팻딘,"김주찬, 최형우, 이범호, 안치홍, 서동욱, 이명기, 버나디나, 김민식, 김선빈"
763,SK,2,다이아몬드,"노수광, 최정, 정의윤, 로맥, 김성현, 김동엽, 최승준, 최항, 이성우",LOTTE,7,린드블럼,"손아섭, 최준석, 강민호, 전준우, 이대호, 번즈, 황진수, 박헌도, 문규현"
764,LG,3,소사,"문선재, 박용택, 양석환, 채은성, 이형종, 강승호, 유강남, 김재율, 백승현",DOOSAN,5,장원준,"민병헌, 오재일, 양의지, 오재원, 최주환, 박건우, 김재환, 에반스, 조수행"
765,NC,8,맨쉽,"박민우, 김성욱, 나성범, 권희동, 손시헌, 스크럭스, 이호준, 김태군, 모창민",NEXEN,4,밴헤켄,"김하성, 장영석, 이정후, 초이스, 임병욱, 김혜성, 김웅빈, 서건창, 송성문"
766,HANHWA,1,김재영,"오선진, 양성우, 송광민, 김태균, 이성열, 김회성, 하주석, 최재훈, 이동훈",SK,4,켈리,"노수광, 최정, 로맥, 정의윤, 김동엽, 박정권, 박승욱, 박성한, 김강민"
767,LG,4,허프,"박용택, 양석환, 유강남, 최민창, 김재율, 백승현, 강승호, 문선재, 이형종",SAMSUNG,3,최지광,"구자욱, 러프, 강한울, 박해민, 김헌곤, 이원석, 조동찬, 김상수, 이승엽"
768,NC,11,해커,"박민우, 이호준, 김성욱, 모창민, 권희동, 나성범, 손시헌, 김태군, 이종욱",NEXEN,4,브리검,"이정후, 초이스, 김혜성, 서건창, 김하성, 김태완, 장영석, 주효상, 고종욱"
769,KT,20,로치,"윤석민, 오태곤, 정현, 로하스, 이해창, 박기혁, 유한준, 이진영, 남태혁",KIA,2,임기영,"서동욱, 버나디나, 김주찬, 최형우, 나지완, 최원준, 이범호, 김민식, 백용환"
770,HANHWA,4,배영수,"양성우, 송광민, 오선진, 최진행, 김태균, 이성열, 하주석, 최재훈, 이동훈",DOOSAN,6,보우덴,"박건우, 양의지, 민병헌, 오재일, 에반스, 오재원, 최주환, 김재환, 류지혁"
771,LG,3,임찬규,"안익훈, 최민창, 김재율, 양석환, 유강남, 이형종, 백승현, 문선재, 박용택",SAMSUNG,10,우규민,"강한울, 러프, 박해민, 구자욱, 이승엽, 이원석, 배영섭, 김성훈, 김민수"
772,KT,3,김사율,"정현, 오태곤, 로하스, 윤석민, 유한준, 오정복, 남태혁, 박기혁, 이진영",KIA,5,양현종,"김주찬, 이명기, 버나디나, 최형우, 나지완, 안치홍, 이범호, 김선빈, 김민식"
773,KT,2,주권,"이진영, 로하스, 유한준, 오태곤, 정현, 윤석민, 이해창, 오정복, 박기혁",KIA,10,헥터,"이명기, 김주찬, 안치홍, 최형우, 이범호, 김민식, 버나디나, 김선빈, 나지완"
774,DOOSAN,2,니퍼트,"김재환, 양의지, 에반스, 오재원, 류지혁, 오재일, 민병헌, 최주환, 박건우",SK,3,문승원,"노수광, 로맥, 나주환, 박정권, 박성한, 최정, 조용호, 김동엽, 정진기"
775,LOTTE,4,레일리,"전준우, 손아섭, 이대호, 강민호, 최준석, 김문호, 번즈, 황진수, 문규현",LG,2,김대현,"문선재, 정성훈, 김재율, 양석환, 유강남, 백창수, 이형종, 백승현, 강승호"
